Sample_Name,Day,Month,Year,Depth,DO,Temperature,pH
TBE,14,NOV,2007,4,1.92,4.7,
TBE,14,NOV,2007,5,1.91,4.6,
TBE,14,NOV,2007,6,1.96,4.6,
TBE,14,NOV,2007,7,1.19,4.6,
TBE,15,NOV,2007,0,1.97,4.5,4.78
TBE,15,NOV,2007,0.5,1.86,4.4,
TBE,15,NOV,2007,1,1.86,4.3,
TBE,15,NOV,2007,2,1.85,4.3,
TBE,15,NOV,2007,3,1.84,4.3,
TBE,15,NOV,2007,4,1.87,4.3,
TBE,15,NOV,2007,5,1.9,4.2,
TBE,15,NOV,2007,6,1.9,4.2,
TBE,15,NOV,2007,7,1.86,4.2,
TBE,16,NOV,2007,0,1.72,4.2,4.61
TBE,16,NOV,2007,0.5,1.42,4.2,
TBE,16,NOV,2007,1,1.38,4.1,
TBE,16,NOV,2007,2,1.36,4.1,
TBE,16,NOV,2007,3,1.35,4.1,
TBE,16,NOV,2007,4,1.35,4.1,
TBE,16,NOV,2007,5,1.35,4.1,
TBE,16,NOV,2007,6,1.35,4.1,
TBE,16,NOV,2007,7,1.12,4.1,
CBH,28,MAY,2007,0,7.36,18.8,
CBH,28,MAY,2007,0.5,7.4,16.2,
CBH,28,MAY,2007,1,7.38,15.1,
CBH,28,MAY,2007,1.5,7.06,14.6,
CBH,28,MAY,2007,2,5.66,11.9,
CBH,28,MAY,2007,2.5,0.19,9.7,
FBH,28,MAY,2007,0,4.95,18,
FBH,28,MAY,2007,0.5,4.85,16.5,
FBH,28,MAY,2007,1,5.03,15.7,
FBH,28,MAY,2007,1.5,4.91,15.3,
FBH,28,MAY,2007,2,0.46,13.5,
TBH,28,MAY,2007,0,6.92,16.2,
TBH,28,MAY,2007,1,6.87,14.4,
TBH,28,MAY,2007,2,0.12,8.2,
TBH,28,MAY,2007,3,0.1,5.1,
TBH,28,MAY,2007,4,0.1,4.3,
TBH,28,MAY,2007,5,0.08,4.2,
TBH,28,MAY,2007,6,0.07,4.1,
NSH,29,MAY,2007,0,8.14,19.8,
NSH,29,MAY,2007,0.5,7.93,17.3,
NSH,29,MAY,2007,1,7.78,16.5,
NSH,29,MAY,2007,2,5.44,13,
NSH,29,MAY,2007,3,0.3,7.2,
NSH,29,MAY,2007,4,0.16,5.7,
SSH,29,MAY,2007,0,8.45,21.4,
SSH,29,MAY,2007,0.5,8.98,17.6,
SSH,29,MAY,2007,1,9.73,15.2,
SSH,29,MAY,2007,2,0.54,8.8,
SSH,29,MAY,2007,3,0.09,5,
SSH,29,MAY,2007,4,0.08,4.8,
SSH,29,MAY,2007,5,0.07,4.5,
SSH,29,MAY,2007,6,0.05,4.4,
SSH,29,MAY,2007,7,0.05,4.4,
SSH,29,MAY,2007,8,0.04,4.4,
WSH,29,MAY,2007,0,9.59,18.1,
WSH,29,MAY,2007,0.5,9.56,17.7,
WSH,29,MAY,2007,1,9.52,17.5,
WSH,29,MAY,2007,2,9.27,16.2,
WSH,29,MAY,2007,3,14.81,12.7,
WSH,29,MAY,2007,4,10.3,8.8,
MAH,31,MAY,2007,0,8.6,21.9,
MAH,31,MAY,2007,0.5,9,19.7,
MAH,31,MAY,2007,1,8.7,14.8,
MAH,31,MAY,2007,2,0.12,8.7,
MAH,31,MAY,2007,3,0.15,4.9,
MAH,31,MAY,2007,4,0.1,4.3,
MAH,31,MAY,2007,5,0.08,4.3,
MAH,31,MAY,2007,6,0.06,4.3,
MAH,31,MAY,2007,7,0.05,4.5,
MAH,31,MAY,2007,8,0.05,4.6,
MAH,31,MAY,2007,9,0.06,4.6,
MAH,31,MAY,2007,10,0.05,4.6,
MAH,31,MAY,2007,11,0.05,4.7,
MAH,31,MAY,2007,12,0.05,4.7,
MAH,31,MAY,2007,13,0.05,4.7,
MAH,31,MAY,2007,14,0.05,4.7,
MAH,31,MAY,2007,15,0.05,4.7,
MAH,31,MAY,2007,16,0.05,4.7,
MAH,31,MAY,2007,17,0.08,4.7,
MAH,31,MAY,2007,18,0.08,4.7,
MAH,31,MAY,2007,19,0.09,4.7,
MAH,31,MAY,2007,20,0.1,4.7,
MAH,31,MAY,2007,21,0.12,4.8,
MAH,31,MAY,2007,22,0.14,4.8,
CBH,31,MAY,2007,0,7.77,21.4,
CBH,31,MAY,2007,0.5,7.07,20.9,
CBH,31,MAY,2007,1,7.41,17.2,
CBH,31,MAY,2007,1.5,7,14.9,
CBH,31,MAY,2007,2,5.2,12.3,
CBH,31,MAY,2007,2.5,0.17,9.8,
FBH,31,MAY,2007,0,6.75,21.8,
FBH,31,MAY,2007,0.5,5.82,20.4,
FBH,31,MAY,2007,1,3.66,17.6,
FBH,31,MAY,2007,1.5,2.22,15.8,
FBH,31,MAY,2007,2,0.7,14.1,
NSH,31,MAY,2007,0,7.5,21,
NSH,31,MAY,2007,0.5,6.26,20.4,
NSH,31,MAY,2007,1,7.23,17.5,
NSH,31,MAY,2007,2,5,12.5,
NSH,31,MAY,2007,3,0.25,7.3,
NSH,31,MAY,2007,4,0.1,5.5,
SSH,31,MAY,2007,0,7.29,20.8,
SSH,31,MAY,2007,0.5,7.24,20.2,
SSH,31,MAY,2007,1,8.9,15.7,
SSH,31,MAY,2007,2,0.4,9.4,
SSH,31,MAY,2007,3,0.2,5.6,
SSH,31,MAY,2007,4,0.11,4.7,
SSH,31,MAY,2007,5,0.09,4.6,
SSH,31,MAY,2007,6,0.07,4.5,
SSH,31,MAY,2007,7,0.06,4.4,
SSH,31,MAY,2007,8,0.04,4.5,
TBH,31,MAY,2007,0,6.7,21.6,
TBH,31,MAY,2007,0.5,6.6,19.5,
TBH,31,MAY,2007,1,6.11,15.1,
TBH,31,MAY,2007,2,0.44,8.8,
TBH,31,MAY,2007,3,0.21,5.5,
TBH,31,MAY,2007,4,0.13,4.6,
TBH,31,MAY,2007,5,0.1,4.3,
TBH,31,MAY,2007,6,0.09,4.2,
TBH,31,MAY,2007,7,0.07,4.3,
WSH,31,MAY,2007,0,8.5,20.4,
WSH,31,MAY,2007,0.5,8.57,20.5,
WSH,31,MAY,2007,1,8.78,19.5,
WSH,31,MAY,2007,2,9.28,16.6,
WSH,31,MAY,2007,3,14.14,12.5,
WSH,31,MAY,2007,4,10.4,9.4,
HKH,1,JUN,2007,0,8.42,21.2,
HKH,1,JUN,2007,0.5,8.32,20.6,
HKH,1,JUN,2007,1,7.55,20.1,
HKH,1,JUN,2007,2,9.38,16.6,
HKH,1,JUN,2007,3,6.22,12.8,
HKH,1,JUN,2007,4,0.64,7.8,
HKH,1,JUN,2007,5,0.1,5.5,
HKH,1,JUN,2007,6,0.08,4.7,
HKH,1,JUN,2007,7,0.08,4.5,
HKH,1,JUN,2007,8,0.06,4.3,
HKH,1,JUN,2007,9,0.05,4.3,
HKH,1,JUN,2007,10,0.04,4.3,
HKH,1,JUN,2007,11,0.04,4.3,
HKH,1,JUN,2007,12,0.04,4.4,
HKH,1,JUN,2007,13,0.04,4.4,
HKH,1,JUN,2007,14,0.04,4.5,
HKH,1,JUN,2007,15,0.03,4.6,
HKH,1,JUN,2007,16,0.03,4.6,
HKH,1,JUN,2007,17,0.03,4.6,
HKH,1,JUN,2007,18,0.04,4.6,
HKH,1,JUN,2007,19,0.04,4.7,
MAH,1,JUN,2007,0,8.6,24.8,
MAH,1,JUN,2007,0.5,8.66,20,
MAH,1,JUN,2007,1,7.98,16.1,
MAH,1,JUN,2007,2,0.23,9.2,
MAH,1,JUN,2007,3,0.12,5.5,
MAH,1,JUN,2007,4,0.09,4.5,
MAH,1,JUN,2007,5,0.08,4.3,
MAH,1,JUN,2007,6,0.06,4.4,
MAH,1,JUN,2007,7,0.04,4.5,
MAH,1,JUN,2007,8,0.03,4.6,
MAH,1,JUN,2007,9,0.03,4.7,
MAH,1,JUN,2007,10,0.03,4.7,
MAH,1,JUN,2007,11,0.02,4.7,
MAH,1,JUN,2007,12,0.03,4.7,
MAH,1,JUN,2007,13,0.02,4.7,
MAH,1,JUN,2007,14,0.03,4.7,
MAH,1,JUN,2007,15,0.03,4.7,
MAH,1,JUN,2007,16,0.03,4.7,
MAH,1,JUN,2007,17,0.02,4.7,
MAH,1,JUN,2007,18,0.02,4.7,
MAH,1,JUN,2007,19,0.03,4.7,
MAH,1,JUN,2007,20,0.02,4.7,
MAH,1,JUN,2007,21,0.02,4.8,
MAH,1,JUN,2007,22,0.02,4.8,
HKH,4,JUN,2007,0,7.81,20.3,
HKH,4,JUN,2007,0.5,7.77,20.3,
HKH,4,JUN,2007,1,7.7,20.2,
HKH,4,JUN,2007,2,9.26,17.5,
HKH,4,JUN,2007,3,6.36,13.3,
HKH,4,JUN,2007,4,0.57,8.1,
HKH,4,JUN,2007,5,0.11,5.5,
HKH,4,JUN,2007,6,0.09,4.7,
HKH,4,JUN,2007,7,0.08,4.5,
HKH,4,JUN,2007,8,0.06,4.3,
HKH,4,JUN,2007,9,0.06,4.3,
HKH,4,JUN,2007,10,0.04,4.3,
HKH,4,JUN,2007,11,0.04,4.3,
HKH,4,JUN,2007,12,0.04,4.4,
HKH,4,JUN,2007,13,0.04,4.4,
HKH,4,JUN,2007,14,0.04,4.5,
HKH,4,JUN,2007,15,0.04,4.5,
HKH,4,JUN,2007,16,0.03,4.6,
HKH,4,JUN,2007,17,0.04,4.6,
HKH,4,JUN,2007,18,0.04,4.6,
HKH,4,JUN,2007,19,0.03,4.7,
MAH,4,JUN,2007,0,8.64,20.4,
MAH,4,JUN,2007,0.5,8.61,18.9,
MAH,4,JUN,2007,1,8.08,17.4,
MAH,4,JUN,2007,2,0.25,9,
MAH,4,JUN,2007,3,0.12,5.6,
MAH,4,JUN,2007,4,0.06,4.4,
MAH,4,JUN,2007,5,0.06,4.3,
MAH,4,JUN,2007,6,0.05,4.3,
MAH,4,JUN,2007,7,0.05,4.4,
MAH,4,JUN,2007,8,0.03,4.6,
MAH,4,JUN,2007,9,0.03,4.6,
MAH,4,JUN,2007,10,0.02,4.6,
MAH,4,JUN,2007,11,0.02,4.6,
MAH,4,JUN,2007,12,0.02,4.6,
MAH,4,JUN,2007,13,0.02,4.7,
MAH,4,JUN,2007,14,0.03,4.7,
MAH,4,JUN,2007,15,0.03,4.7,
MAH,4,JUN,2007,16,0.03,4.7,
MAH,4,JUN,2007,17,0.02,4.7,
MAH,4,JUN,2007,18,0.02,4.7,
MAH,4,JUN,2007,19,0.03,4.7,
MAH,4,JUN,2007,20,0.02,4.7,
MAH,4,JUN,2007,21,0.02,4.8,
MAH,4,JUN,2007,22,0.02,4.8,
CBH,5,JUN,2007,0,6.77,17.9,
CBH,5,JUN,2007,0.5,6.79,17.8,
CBH,5,JUN,2007,1,6.42,17.7,
CBH,5,JUN,2007,1.5,,,
CBH,5,JUN,2007,2,2.96,12.3,
CBH,5,JUN,2007,2.5,0.11,9.3,
FBH,5,JUN,2007,0,3.83,18,
FBH,5,JUN,2007,0.5,3.79,17.9,
FBH,5,JUN,2007,1,4.07,17.7,
FBH,5,JUN,2007,1.5,0.53,16.8,
FBH,5,JUN,2007,2,0.11,15,
TBH,5,JUN,2007,0,6.49,17.8,
TBH,5,JUN,2007,0.5,6.75,17.4,
TBH,5,JUN,2007,1,5.6,16.7,
TBH,5,JUN,2007,2,0.16,8.5,
TBH,5,JUN,2007,3,0.08,4.9,
TBH,5,JUN,2007,4,0.07,4.4,
TBH,5,JUN,2007,5,0.07,4.2,
TBH,5,JUN,2007,6,0.06,4.1,
TBH,5,JUN,2007,7,0.06,4.2,
NSH,6,JUN,2007,0,8.08,18.8,
NSH,6,JUN,2007,0.5,8.2,17.9,
NSH,6,JUN,2007,1,8.09,17.7,
NSH,6,JUN,2007,2,4.14,13,
NSH,6,JUN,2007,3,0.13,7.1,
NSH,6,JUN,2007,4,0.11,6,
SSH,6,JUN,2007,0,7.77,19.1,
SSH,6,JUN,2007,0.5,6.77,17.7,
SSH,6,JUN,2007,1,7.25,16.9,
SSH,6,JUN,2007,2,1.02,10.1,
SSH,6,JUN,2007,3,0.16,6.1,
SSH,6,JUN,2007,4,0.12,4.9,
SSH,6,JUN,2007,5,0.08,4.6,
SSH,6,JUN,2007,6,0.07,4.5,
SSH,6,JUN,2007,7,0.06,4.4,
SSH,6,JUN,2007,8,0.05,4.5,
WSH,6,JUN,2007,0,9.14,18.5,
WSH,6,JUN,2007,0.5,9,18.2,
WSH,6,JUN,2007,1,8.97,18.1,
WSH,6,JUN,2007,2,8.96,17.8,
WSH,6,JUN,2007,3,15,12.8,
WSH,6,JUN,2007,4,7.5,9.4,
CBH,7,JUN,2007,0,7.62,20.5,
CBH,7,JUN,2007,0.5,7.5,19.6,
CBH,7,JUN,2007,1,6.78,17.9,
CBH,7,JUN,2007,1.5,4.61,15.8,
CBH,7,JUN,2007,2,4,13.2,
FBH,7,JUN,2007,0,5.44,20.8,
FBH,7,JUN,2007,0.5,4.8,19,
FBH,7,JUN,2007,1,3.42,17.7,
FBH,7,JUN,2007,1.5,1.4,16.7,
FBH,7,JUN,2007,2,0.43,16.1,
HKH,7,JUN,2007,0,7.95,18.6,
HKH,7,JUN,2007,0.5,7.91,18.5,
HKH,7,JUN,2007,1,7.9,18.5,
HKH,7,JUN,2007,2,7.72,17.9,
HKH,7,JUN,2007,3,4.9,13,
HKH,7,JUN,2007,4,0.46,8.1,
HKH,7,JUN,2007,5,0.15,5.8,
HKH,7,JUN,2007,6,0.09,4.8,
HKH,7,JUN,2007,7,0.09,4.5,
HKH,7,JUN,2007,8,0.07,4.4,
HKH,7,JUN,2007,9,0.07,4.3,
HKH,7,JUN,2007,10,0.05,4.3,
HKH,7,JUN,2007,11,0.05,4.3,
HKH,7,JUN,2007,12,0.06,4.4,
HKH,7,JUN,2007,13,0.05,4.4,
HKH,7,JUN,2007,14,0.05,4.5,
HKH,7,JUN,2007,15,0.05,4.6,
HKH,7,JUN,2007,16,0.05,4.6,
HKH,7,JUN,2007,17,0.05,4.6,
HKH,7,JUN,2007,18,0.05,4.6,
HKH,7,JUN,2007,19,0.05,4.7,
MAH,7,JUN,2007,0,8.62,18.7,
MAH,7,JUN,2007,0.5,8.49,18.3,
MAH,7,JUN,2007,1,8.17,17.5,
MAH,7,JUN,2007,2,0.2,9.9,
MAH,7,JUN,2007,3,0.11,5.3,
MAH,7,JUN,2007,4,0.08,4.4,
MAH,7,JUN,2007,5,0.06,4.2,
MAH,7,JUN,2007,6,0.04,4.3,
MAH,7,JUN,2007,7,0.03,4.4,
MAH,7,JUN,2007,8,0.03,4.6,
MAH,7,JUN,2007,9,0.03,4.6,
MAH,7,JUN,2007,10,0.03,4.6,
MAH,7,JUN,2007,11,0.03,4.6,
MAH,7,JUN,2007,12,0.03,4.6,
MAH,7,JUN,2007,13,0.03,4.7,
MAH,7,JUN,2007,14,0.03,4.7,
MAH,7,JUN,2007,15,0.03,4.7,
MAH,7,JUN,2007,16,0.02,4.7,
MAH,7,JUN,2007,17,0.03,4.7,
MAH,7,JUN,2007,18,0.02,4.7,
MAH,7,JUN,2007,19,0.03,4.7,
MAH,7,JUN,2007,20,0.02,4.7,
MAH,7,JUN,2007,21,0.02,4.8,
MAH,7,JUN,2007,22,0.02,4.8,
TBH,7,JUN,2007,0,7.19,20,
TBH,7,JUN,2007,0.5,6.86,18.4,
TBH,7,JUN,2007,1,4.09,16.7,
TBH,7,JUN,2007,2,0.1,8.6,
TBH,7,JUN,2007,3,0.07,5.1,
TBH,7,JUN,2007,4,0.06,4.3,
TBH,7,JUN,2007,5,0.05,4.1,
TBH,7,JUN,2007,6,0.03,4.1,
TBH,7,JUN,2007,7,0.03,4.2,
NSH,8,JUN,2007,0,7.65,17.9,
NSH,8,JUN,2007,0.5,7.68,17.9,
NSH,8,JUN,2007,1,7.82,17.9,
NSH,8,JUN,2007,2,4.04,13.1,
NSH,8,JUN,2007,3,0.16,7.3,
NSH,8,JUN,2007,4,0.1,5.8,
SSH,8,JUN,2007,0,7.25,17.4,
SSH,8,JUN,2007,0.5,7.19,17.5,
SSH,8,JUN,2007,1,5.7,16.8,
SSH,8,JUN,2007,2,0.18,9.9,
SSH,8,JUN,2007,3,0.14,6,
SSH,8,JUN,2007,4,0.12,4.8,
SSH,8,JUN,2007,5,0.1,4.5,
SSH,8,JUN,2007,6,0.1,4.5,
SSH,8,JUN,2007,7,0.08,4.4,
SSH,8,JUN,2007,8,0.07,4.5,
WSH,8,JUN,2007,0,8.39,18,
WSH,8,JUN,2007,0.5,8.34,18,
WSH,8,JUN,2007,1,8.37,18.1,
WSH,8,JUN,2007,2,8.31,18.1,
WSH,8,JUN,2007,3,13.7,13.2,
WSH,8,JUN,2007,4,5.71,9.6,
TBH,11,JUN,2007,0,7.27,21.8,
TBH,11,JUN,2007,0.5,6.3,19.4,
TBH,11,JUN,2007,1,3.89,17.3,
TBH,11,JUN,2007,2,0.29,9.1,
TBH,11,JUN,2007,3,0.15,5.4,
TBH,11,JUN,2007,4,0.13,4.5,
TBH,11,JUN,2007,5,0.11,4.3,
TBH,11,JUN,2007,6,0.09,4.2,
TBH,11,JUN,2007,7,0.09,4.3,
CBH,11,JUN,2007,0,7.27,21.1,
CBH,11,JUN,2007,0.5,7.44,21.1,
CBH,11,JUN,2007,1,4.62,19,
CBH,11,JUN,2007,1.5,3.47,16.3,
CBH,11,JUN,2007,2,4.47,14.1,
CBH,11,JUN,2007,2.5,0.1,10.6,
FBH,11,JUN,2007,0,5.58,23.1,
FBH,11,JUN,2007,0.5,5.11,21.1,
FBH,11,JUN,2007,1,2.48,19.5,
FBH,11,JUN,2007,1.5,0.28,17.7,
FBH,11,JUN,2007,2,0.2,17,
WSH,11,JUN,2007,0,8.36,23.6,
WSH,11,JUN,2007,0.5,8.26,22,
WSH,11,JUN,2007,1,8.63,20.8,
WSH,11,JUN,2007,2,8.6,18.5,
WSH,11,JUN,2007,3,15.1,13,
WSH,11,JUN,2007,4,4.7,9.8,
SSH,11,JUN,2007,0,7.82,26.4,
SSH,11,JUN,2007,0.5,7.82,21.6,
SSH,11,JUN,2007,1,6.7,19,
SSH,11,JUN,2007,2,2.8,9.8,
SSH,11,JUN,2007,3,0.14,5.9,
SSH,11,JUN,2007,4,0.06,4.7,
SSH,11,JUN,2007,5,0.05,4.5,
SSH,11,JUN,2007,6,0.05,4.4,
SSH,11,JUN,2007,7,0.04,4.4,
SSH,11,JUN,2007,8,0.03,4.5,
NSH,11,JUN,2007,0,8.65,25.5,
NSH,11,JUN,2007,0.5,8.25,22.2,
NSH,11,JUN,2007,1,8.35,20.2,
NSH,11,JUN,2007,2,6.5,12.4,
NSH,11,JUN,2007,3,0.11,7.8,
NSH,11,JUN,2007,4,0,6.3,
HKH,12,JUN,2007,0,7.56,23.5,
HKH,12,JUN,2007,0.5,7.48,23.2,
HKH,12,JUN,2007,1,7.3,22.3,
HKH,12,JUN,2007,2,7.51,19.5,
HKH,12,JUN,2007,3,4.17,14,
HKH,12,JUN,2007,4,0.63,9,
HKH,12,JUN,2007,5,0.48,6,
HKH,12,JUN,2007,6,0.13,4.9,
HKH,12,JUN,2007,7,0.07,4.5,
HKH,12,JUN,2007,8,0.05,4.3,
HKH,12,JUN,2007,9,0.05,4.3,
HKH,12,JUN,2007,10,0.04,4.3,
HKH,12,JUN,2007,11,0.04,4.4,
HKH,12,JUN,2007,12,0.03,4.4,
HKH,12,JUN,2007,13,0.03,4.4,
HKH,12,JUN,2007,14,0.04,4.5,
HKH,12,JUN,2007,15,0.03,4.6,
HKH,12,JUN,2007,16,0.03,4.6,
HKH,12,JUN,2007,17,0.03,4.6,
HKH,12,JUN,2007,18,0.03,4.6,
HKH,12,JUN,2007,19,0.03,4.7,
MAH,12,JUN,2007,0,7.69,27.1,
MAH,12,JUN,2007,0.5,8.55,23.1,
MAH,12,JUN,2007,1,8.65,18,
MAH,12,JUN,2007,2,0.17,9.5,
MAH,12,JUN,2007,3,0.1,5.6,
MAH,12,JUN,2007,4,0.09,4.5,
MAH,12,JUN,2007,5,0.06,4.3,
MAH,12,JUN,2007,6,0.05,4.3,
MAH,12,JUN,2007,7,0.03,4.4,
MAH,12,JUN,2007,8,0.02,4.6,
MAH,12,JUN,2007,9,0.03,4.6,
MAH,12,JUN,2007,10,0.03,4.6,
MAH,12,JUN,2007,11,0.02,4.7,
MAH,12,JUN,2007,12,0.03,4.7,
MAH,12,JUN,2007,13,0.03,4.7,
MAH,12,JUN,2007,14,0.02,4.7,
MAH,12,JUN,2007,15,0.02,4.7,
MAH,12,JUN,2007,16,0.03,4.7,
MAH,12,JUN,2007,17,0.03,4.7,
MAH,12,JUN,2007,18,0.03,4.7,
MAH,12,JUN,2007,19,0.03,4.7,
MAH,12,JUN,2007,20,0.02,4.8,
MAH,12,JUN,2007,21,0.03,4.8,
MAH,12,JUN,2007,22,0.03,4.8,
TBH,13,JUN,2007,0,7.55,25,
TBH,13,JUN,2007,0.5,7.21,23.8,
TBH,13,JUN,2007,1,3.24,18.7,
TBH,13,JUN,2007,2,0.37,9.6,
TBH,13,JUN,2007,3,0.12,5.5,
TBH,13,JUN,2007,4,0.1,4.4,
TBH,13,JUN,2007,5,0.09,4.2,
TBH,13,JUN,2007,6,0.08,4.2,
TBH,13,JUN,2007,7,0.07,4.3,
FBH,13,JUN,2007,0,5.55,24.3,
FBH,13,JUN,2007,0.5,4.55,23.1,
FBH,13,JUN,2007,1,2,21.1,
FBH,13,JUN,2007,1.5,0.08,18.6,
FBH,13,JUN,2007,2,0.07,17.4,
CBH,13,JUN,2007,0,7.95,27.2,
CBH,13,JUN,2007,0.5,5.9,24.3,
CBH,13,JUN,2007,1,4.13,20.4,
CBH,13,JUN,2007,1.5,3.17,16.8,
CBH,13,JUN,2007,2,1.3,13.2,
CBH,13,JUN,2007,2.5,0.1,10.5,
NSH,14,JUN,2007,0,7.95,26.2,
NSH,14,JUN,2007,0.5,6.95,24.5,
NSH,14,JUN,2007,1,7.2,21.1,
NSH,14,JUN,2007,2,4.6,13.7,
NSH,14,JUN,2007,3,0.13,7.9,
NSH,14,JUN,2007,4,0.09,6,
SSH,14,JUN,2007,0,6.96,27.1,
SSH,14,JUN,2007,0.5,6.47,24,
SSH,14,JUN,2007,1,6.93,19.6,
SSH,14,JUN,2007,2,3.1,10.3,
SSH,14,JUN,2007,3,0.18,6,
SSH,14,JUN,2007,4,0.1,4.8,
SSH,14,JUN,2007,5,0.05,4.5,
SSH,14,JUN,2007,6,0.05,4.4,
SSH,14,JUN,2007,7,0.04,4.4,
SSH,14,JUN,2007,8,0.04,4.5,
WSH,14,JUN,2007,0,7.78,26.3,
WSH,14,JUN,2007,0.5,7.88,25.5,
WSH,14,JUN,2007,1,6.33,24,
WSH,14,JUN,2007,2,9.03,19.8,
WSH,14,JUN,2007,3,14.8,14.1,
WSH,14,JUN,2007,4,1.85,10.1,
HKH,15,JUN,2007,0,7.46,25.2,
HKH,15,JUN,2007,0.5,7.2,25.1,
HKH,15,JUN,2007,1,6.52,24.6,
HKH,15,JUN,2007,2,7.75,20.6,
HKH,15,JUN,2007,3,4.7,15,
HKH,15,JUN,2007,4,0.7,8.6,
HKH,15,JUN,2007,5,0.47,5.8,
HKH,15,JUN,2007,6,0.09,5,
HKH,15,JUN,2007,7,0.09,4.5,
HKH,15,JUN,2007,8,0.08,4.3,
HKH,15,JUN,2007,9,0.05,4.3,
HKH,15,JUN,2007,10,0.05,4.3,
HKH,15,JUN,2007,11,0.05,4.4,
HKH,15,JUN,2007,12,0.05,4.4,
HKH,15,JUN,2007,13,0.05,4.4,
HKH,15,JUN,2007,14,0.05,4.5,
HKH,15,JUN,2007,15,0.05,4.6,
HKH,15,JUN,2007,16,0.05,4.6,
HKH,15,JUN,2007,17,0.05,4.6,
HKH,15,JUN,2007,18,0.05,4.6,
HKH,15,JUN,2007,19,0.05,4.7,
MAH,15,JUN,2007,0,7.66,26.3,
MAH,15,JUN,2007,0.5,7.26,24.4,
MAH,15,JUN,2007,1,9.44,20.9,
MAH,15,JUN,2007,2,0.17,10,
MAH,15,JUN,2007,3,0.11,5.9,
MAH,15,JUN,2007,4,0.1,4.7,
MAH,15,JUN,2007,5,0.09,4.4,
MAH,15,JUN,2007,6,0.07,4.4,
MAH,15,JUN,2007,7,0.05,4.5,
MAH,15,JUN,2007,8,0.03,4.6,
MAH,15,JUN,2007,9,0.03,4.7,
MAH,15,JUN,2007,10,0.03,4.7,
MAH,15,JUN,2007,11,0.03,4.7,
MAH,15,JUN,2007,12,0.03,4.7,
MAH,15,JUN,2007,13,0.02,4.7,
MAH,15,JUN,2007,14,0.03,4.7,
MAH,15,JUN,2007,15,0.02,4.7,
MAH,15,JUN,2007,16,0.03,4.7,
MAH,15,JUN,2007,17,0.03,4.7,
MAH,15,JUN,2007,18,0.03,4.7,
MAH,15,JUN,2007,19,0.03,4.7,
MAH,15,JUN,2007,20,0.03,4.8,
MAH,15,JUN,2007,21,0.03,4.8,
MAH,15,JUN,2007,22,0.03,4.8,
HKH,18,JUN,2007,0,7.26,24.3,
HKH,18,JUN,2007,0.5,7.26,24.3,
HKH,18,JUN,2007,1,7.24,24.3,
HKH,18,JUN,2007,2,7.21,21.7,
HKH,18,JUN,2007,3,4.54,15.5,
HKH,18,JUN,2007,4,0.74,9.5,
HKH,18,JUN,2007,5,0.44,6.4,
HKH,18,JUN,2007,6,0.09,4.9,
HKH,18,JUN,2007,7,0.06,4.5,
HKH,18,JUN,2007,8,0.05,4.3,
HKH,18,JUN,2007,9,0.04,4.3,
HKH,18,JUN,2007,10,0.04,4.3,
HKH,18,JUN,2007,11,0.03,4.4,
HKH,18,JUN,2007,12,0.03,4.4,
HKH,18,JUN,2007,13,0.04,4.5,
HKH,18,JUN,2007,14,0.03,4.5,
HKH,18,JUN,2007,15,0.04,4.6,
HKH,18,JUN,2007,16,0.03,4.6,
HKH,18,JUN,2007,17,0.03,4.6,
HKH,18,JUN,2007,18,0.03,4.6,
HKH,18,JUN,2007,19,0.03,4.7,
MAH,18,JUN,2007,0,7.51,25.1,
MAH,18,JUN,2007,0.5,7.5,24.7,
MAH,18,JUN,2007,1,6.51,20,
MAH,18,JUN,2007,2,0.13,9.6,
MAH,18,JUN,2007,3,0.1,5.7,
MAH,18,JUN,2007,4,0.08,4.6,
MAH,18,JUN,2007,5,0.05,4.3,
MAH,18,JUN,2007,6,0.04,4.4,
MAH,18,JUN,2007,7,0.04,4.4,
MAH,18,JUN,2007,8,0.03,4.6,
MAH,18,JUN,2007,9,0.03,4.6,
MAH,18,JUN,2007,10,0.03,4.7,
MAH,18,JUN,2007,11,0.03,4.7,
MAH,18,JUN,2007,12,0.03,4.7,
MAH,18,JUN,2007,13,0.03,4.7,
MAH,18,JUN,2007,14,0.03,4.7,
MAH,18,JUN,2007,15,0.03,4.7,
MAH,18,JUN,2007,16,0.03,4.7,
MAH,18,JUN,2007,17,0.02,4.7,
MAH,18,JUN,2007,18,0.02,4.7,
MAH,18,JUN,2007,19,0.02,4.7,
MAH,18,JUN,2007,20,0.02,4.8,
MAH,18,JUN,2007,21,0.02,4.8,
MAH,18,JUN,2007,22,0.02,4.8,
WSH,19,JUN,2007,0,7.1,22.6,
WSH,19,JUN,2007,0.5,7.05,22.7,
WSH,19,JUN,2007,1,6.89,22.7,
WSH,19,JUN,2007,2,7,22.7,
WSH,19,JUN,2007,3,12.4,15.1,
WSH,19,JUN,2007,4,,11.5,
SSH,19,JUN,2007,0,6.11,21.5,
SSH,19,JUN,2007,0.5,6.08,21.6,
SSH,19,JUN,2007,1,5.4,21.5,
SSH,19,JUN,2007,2,0.63,10.4,
SSH,19,JUN,2007,3,0.3,6.2,
SSH,19,JUN,2007,4,0.16,4.8,
SSH,19,JUN,2007,5,0.1,4.6,
SSH,19,JUN,2007,6,0.09,4.5,
SSH,19,JUN,2007,7,0.06,4.4,
